,Start_Date,End_Date,Company,Lecture,Lecture_Comments,Responsive,Responsive_Comments,Student_Guide,Guide_Comment,Lab_Exercises,Lab_Comments,Classroom,Classroom_Comments,Computer,Computer_Comments,Network,Network_Comments,See_Hear,See_Hear_Comments,Years_Experience,Experience_Comments,IP_or_Telephony_Background,Background_Comments,Had_Knowledge_Skills,Knowledge_Skills_Comments,Metaswitch_Experience,Metaswitch_Exp_Comments,Attended__Appropriate_Time,Appropriate_Time_Comments,Learned_What_I_Needed,Learned_Comment,Recommend_Class,Recommend_Comments,Feedback,Instructor,Location,Course,Technical_Details
368,3/4/2016 5:33,3/4/2016 5:37,Copper Valley Telecom,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
369,3/4/2016 5:32,3/4/2016 5:39,Lightbound LLC,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,Would have liked to spend more time troubleshooting. The class was good overall.,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
370,3/4/2016 5:33,3/4/2016 5:36,EPB,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Disagree,,Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,6 or more years,,No,,Agree,,Yes,,,   Jason Anderson        ,Denver (DTC) ,Perimeta SBC Deployment & Troubleshooting , Agree  
371,3/4/2016 5:16,3/4/2016 5:26,Windstream,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Twenty One or More Years,34 years,Telephony,but have to wk with IP alot,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,    Dr. Michael Allen       ,Other (please specify) Moultire Ga.,Other (please specify) Meta Cust., Agree  
372,3/4/2016 5:14,3/4/2016 5:24,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Twenty One or More Years,,Neither,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,I was able to see what a MetaSwitch actually is. I do not have one in any of my areas of responsibility. I always heard about the Meta just never knew what it looked like or how it functions. Great Class!!!!!,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training, Agree  
373,3/4/2016 5:14,3/4/2016 5:21,windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Strongly Disagree,,Less than 3 months,none,No,do not have a meta at my location,Strongly Agree,,Yes,,very good class great teacher,    Dr. Michael Allen       ,"Other (please specify) Moultrie,georgia",Other (please specify) windstream  noc,Strongly Agree   
374,3/4/2016 5:14,3/4/2016 5:25,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,Company computer work's slow,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Disagree,,12 to 23 months,,Yes,,Agree,,Yes,,Good class but a lot to cover in 4 day's.,    Dr. Michael Allen       ,"Other (please specify) Moultrie , GA.",Other (please specify) Windstream NOC training,Strongly Agree   
375,3/4/2016 5:14,3/4/2016 5:22,Windstream comm.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Agree,,Less than 3 months,,No,,Agree,,Yes,,,    Dr. Michael Allen       ,Other (please specify) Moultrie Georgia,Other (please specify) Windstream NOC Training,Strongly Agree   
376,3/4/2016 5:15,3/4/2016 5:22,Windstream Communications,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training, Agree  
377,3/4/2016 5:14,3/4/2016 5:28,Windstream,Strongly Agree,The instructor was very clear and deliberate in his delivery of the subject matter.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Agree,,Yes,,"I was very pleased with this course the instructor was excellent , Probably the best instructor I have had in any of my instructor led courses .  I told him upfront that I was new to this aspect of the industry . Dr. Mike was very patient and started with the basics of each subject and would check with me to verify that I was not lost and clearly understood each subject. I can honestly say that I have a lot more knowledge of the industry after this class .",    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training,Strongly Agree   
378,3/4/2016 5:14,3/4/2016 5:20,Windstream Communications ,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,,,Twenty One or More Years,,Neither,,Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC, Agree  
379,3/4/2016 5:14,3/4/2016 5:22,Windstream,Strongly Agree,"Very precise and clear...""Super Knowledgeable""!!!  Thanks for all your support!",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Neither,,Agree,,2 to 5 years,,Yes,,Strongly Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training,Strongly Agree   
380,3/4/2016 5:14,3/4/2016 5:20,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Agree,,2 to 5 years,,Yes,,Strongly Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training,Strongly Agree   
381,3/4/2016 5:14,3/4/2016 5:18,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC,Strongly Agree   
382,3/4/2016 5:14,3/4/2016 5:18,Windstream,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,    Dr. Michael Allen       ,On-site at my Company Location ,Other (please specify) Windstream NOC Training,Strongly Agree   
383,3/4/2016 4:58,3/4/2016 5:05,TDS,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,Mostly outside plant and residential,Neither,,Disagree,First look at Metaswitch,Less than 3 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview ,Strongly Agree   
384,3/4/2016 4:57,3/4/2016 5:04,TEC ,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Twenty One or More Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
385,3/4/2016 4:57,3/4/2016 5:03,"CTS Telecom, Inc.",Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,One to Five Years,,IP,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview ,   
386,3/4/2016 4:57,3/4/2016 5:02,TEC,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
387,3/4/2016 4:58,3/4/2016 5:03,Innovative Telecommunications,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,One to Five Years,,Neither,Still in the process of learning both aspects,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,I liked this course; it solidified the training that I got from the other engineers in my department and also added knowledge that I didn't have. ,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
388,3/4/2016 4:57,3/4/2016 5:05,CTS Telecom,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,One to Five Years,,Telephony,,Strongly Agree,,2 to 5 years,,Yes,"It is nice to get my hands on in the Metaswitch for a little while prior to coming to the course, so then during the course, I am understanding the basics and can get more in-depth into the material with better understanding. ",Agree,,Yes,A lot of great material covered that helps the overall understanding of the system and how we can improve our own Metaswitch in our company. ,Enjoyed the class. Genaro Islas was an excellent instructor and really took the time to be hands on with our class. Made sure everyone understood a topic before moving on. ,Genaro Islas           ,Dallas (DRTC) ,System Overview ,Strongly Agree   
389,3/4/2016 4:57,3/4/2016 5:02,Highland Telephone CO-OP,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
390,3/4/2016 4:57,3/4/2016 5:01,TD Telecom,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview ,Strongly Agree   
391,3/4/2016 4:57,3/4/2016 5:01,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,6 or more years,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
392,3/4/2016 4:57,3/4/2016 5:02,Swiftel Communications,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,"Interactive white board so the ""in-class"" drawings may be shared with the students.",Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
393,3/4/2016 4:57,3/4/2016 5:00,Swiftel Communications,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,One to Five Years,,IP,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Dallas (DRTC) ,System Overview , Agree  
394,3/4/2016 4:50,3/4/2016 4:56,Cablevision,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,3 to 11 months,,No,,Strongly Agree,,Yes,,, Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting , Agree  
395,3/4/2016 4:49,3/4/2016 5:02,Cablevision / Optimum,Strongly Agree,"Jim is clearly well versed in the product, the technology and the evolving industry.  Having Jim teach the class in person improved the class in many ways over prior remote learning experiences with other vendors.",Strongly Agree,Jim answered most questions effectively and found answers to those he couldn't. ,Agree,,Agree,"Some of the labs were unrelated to our implementation of the Metaswitch solution but it was nice to get hands on with other, currently unused product.",Agree,The desk/seats are a bit uncomfortably tall but the setup of the room with multiple monitors and visibility is nice.,Agree,,Agree,,Strongly Agree,,Eleven to Twenty Years,15+,Both IP and Telephony,Dabble in both,Agree,,2 to 5 years,"Varying degrees of involvement over the years, varying products and implementations",Yes,,Agree,I'm sure this will also open up new questions,Yes,,, Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting , Agree  
396,3/4/2016 4:51,3/4/2016 4:54,Cablevision,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,,,Agree,,12 to 23 months,,No,,Agree,,No,"This is not due to nature of course, but company direction with vendor.",, Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting , Agree  
397,3/4/2016 4:50,3/4/2016 4:55,Cablevision,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Neither,,Agree,,12 to 23 months,,No,,Agree,,No,Should be more customized to the company's actual setup.,, Jim Pellegrini          ,"Other (please specify) Bethpage, NY",EAS Administration & Troubleshooting , Agree  
398,3/4/2016 4:47,3/4/2016 4:55,cablevision,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,,,2 to 5 years,,Yes,,Strongly Agree,,Yes,,, Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting ,Strongly Agree   
399,3/4/2016 4:47,3/4/2016 4:56,Cablevision,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Disagree,Already attended this course ,No,This a basic course,, Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting ,  Disagree 
400,3/4/2016 4:47,3/4/2016 4:53,Cablevision,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,"None. Good class, Good pace, Good Instructor", Jim Pellegrini          ,On-site at my Company Location ,EAS Administration & Troubleshooting , Agree  
401,3/3/2016 2:31,3/3/2016 2:36,OpenIP,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,,     Phil Aird      ,Enfield ,HPBX Fundamentals , Agree  
402,3/3/2016 2:31,3/3/2016 2:35,OpenIP,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,,     Phil Aird      ,Enfield ,HPBX Fundamentals , Agree  
403,2/26/2016 5:30,2/26/2016 5:35,MCM Telecom,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,,Genaro Islas           , ,Perimeta SBC Deployment & Troubleshooting , Agree  
404,2/26/2016 5:21,2/26/2016 5:36,MCM Telecom,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Less than One Year,,Telephony,,,,3 to 11 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
405,2/26/2016 5:23,2/26/2016 5:35,MCM-Telecom,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Less than One Year,,Telephony,,Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
406,2/26/2016 5:24,2/26/2016 5:32,MCM Telecom,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Six to Ten Years,,Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,,,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
407,2/26/2016 5:18,2/26/2016 5:29,MCM telecom,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Less than One Year,,Both IP and Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,Fue un curso satisfactorio.  ,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
408,2/26/2016 5:20,2/26/2016 5:29,MCM TELECOM,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,One to Five Years,,Telephony,,Strongly Agree,,3 to 11 months,,Yes,,Agree,,Yes,,More labs and troubleshooting.,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
409,2/26/2016 5:19,2/26/2016 5:29,MCM Telecom,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,No Comments,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
410,2/26/2016 5:20,2/26/2016 5:28,MCM Telecom,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,One to Five Years,,Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,N/A,Genaro Islas           ,On-site at my Company Location ,Perimeta SBC Deployment & Troubleshooting ,Strongly Agree   
411,2/26/2016 5:19,2/26/2016 5:28,MCM Telecom,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,One to Five Years,,Both IP and Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,,Genaro Islas           ,Other (please specify) Mexico,Perimeta SBC Deployment & Troubleshooting , Agree  
412,2/26/2016 5:08,2/26/2016 5:19,Manx Telecom Ltd,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Disagree,No prior knowledge other than that included upon registration - but that is not the fault of Metaswitch :)),Less than 3 months,Virtually none with exception to SAS.,No,"Would like to have had good hands-on prior to attending this course, but again, this is not the fault of Metaswitch.",Strongly Agree,,Yes,,"Yes, in that it may have been more beneficial for the class to go thru the slides on their laptops at the same time as the presentation whilst being able to make notes on the relevant pages.  ",      Sunny Carter     ,Enfield ,Deployment Overview ,Strongly Agree   
413,2/26/2016 5:06,2/26/2016 5:17,Systemics,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,IP,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,,     Phil Aird Sunny Carter     ,Enfield ,Deployment Overview ,Strongly Agree   
414,2/26/2016 5:05,2/26/2016 5:21,Factor Group,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Six to Ten Years,,IP,,Strongly Agree,,3 to 11 months,,Yes,,Strongly Agree,,Yes,Good introduction to whole things.,"May be will be good to have some introduction video for Community portal, where say that there is everything on it and describe Communities.",     Phil Aird Sunny Carter     ,Enfield ,Deployment Overview ,Strongly Agree   
415,2/26/2016 5:06,2/26/2016 5:14,Verscom,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,     Phil Aird Sunny Carter     ,Enfield ,Deployment Overview , Agree  
416,2/26/2016 5:05,2/26/2016 5:12,Systemics-PAB Sp. z o.o.  Warsaw - POLAND,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,12 to 23 months,,Yes,,Agree,,Yes,,,      Sunny Carter     ,Enfield ,Deployment Overview , Agree  
417,2/26/2016 5:05,2/26/2016 5:12,Celerit Oy,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Both IP and Telephony,Started career with designing Telco IP core networks then moved to VoIP sector,Strongly Agree,,3 to 11 months,We have Metaswitch Perimeta in our Lab. ,Yes,,Strongly Agree,Actually I learned a lot of more than originally needed,Yes,,,     Phil Aird Sunny Carter     ,Enfield ,Deployment Overview ,Strongly Agree   
418,2/26/2016 2:38,2/26/2016 2:43,Morristown Utilities Fibernet,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,12 to 23 months,,Yes,,Agree,,Yes,,, Jim Pellegrini          ,Boca Raton ,Market Visions Marketing Boot Camp ,Strongly Agree   
419,2/25/2016 21:56,2/25/2016 22:02,Redtone Telecommunications Sdn Bhd,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,On-site at my Company Location ,Other (please specify) REDtone – Introduction to HPBX   , Agree  
420,2/25/2016 21:29,2/25/2016 21:45,Redtone telecommunication Sdn Bhd,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Both IP and Telephony,,Agree,,,no,Yes,,Agree,,Yes,,No,         Graham Weeks  ,Other (please specify) REDtone Office,Other (please specify) REDtone – Introduction to HPBX, Agree  
421,2/25/2016 21:23,2/25/2016 21:31,REdtone ,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,no,         Graham Weeks  ,Other (please specify) Redtone Training room,Other (please specify) REDtone – Introduction to HPBX”., Agree  
422,2/25/2016 17:32,2/25/2016 17:36,REDTONE TELECOMMUNICATIONS SDN BHD,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Six to Ten Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,On-site at my Company Location ,CSR Provisioning , Agree  
423,2/25/2016 16:36,2/25/2016 16:41,REDtone Telecommunication,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,On-site at my Company Location ,Other (please specify) REDtone – Introduction to HPBX, Agree  
424,2/25/2016 1:19,2/25/2016 1:26,Redtone,Agree,,Agree,,,,,,Agree,,,,,,Agree,,Eleven to Twenty Years,,Telephony,,Disagree,,Less than 3 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,"Other (please specify) Selangor, Malaysia",HPBX CSR Provisioning , Agree  
425,2/23/2016 23:34,2/24/2016 0:22,REDtone Telecommunications Sdn. Bhd.,Agree,,Strongly Agree,,,,,,,,,,,,,,,,Telephony,,Agree,,Less than 3 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,On-site at my Company Location ,Other (please specify) REDtone – Introduction to HPBX, Agree  
426,2/23/2016 23:31,2/24/2016 0:05,Redtone Telecommunications Sdn Bhd,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Less than One Year,,Neither,,Agree,,3 to 11 months,,Yes,,Agree,,Yes,,,         Graham Weeks  ,On-site at my Company Location ,Other (please specify) REDtone – Introduction to HPBX, Agree  
427,2/19/2016 8:51,2/19/2016 9:01,Pioneer,Agree,,Strongly Agree,very help full when asked questions  and found answers,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Eleven to Twenty Years,,Telephony,,Agree,,3 to 11 months,,No,I would of liked the class a little earlier,Agree,,Yes,,,  Jake Livingstone         ,Accession Meeting - Online ,Other (please specify) meta crs provisioning , Agree  
428,2/19/2016 6:34,2/19/2016 6:45,Fibraweb SpA,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,I would spend more time on second part of the training,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Eleven to Twenty Years,,Telephony,,Strongly Agree,,Less than 3 months,,Yes,,Strongly Agree,,Yes,,,     Phil Aird      ,Enfield ,Perimeta SBC Accelerated Deployment ,Strongly Agree   
429,2/19/2016 6:34,2/19/2016 6:44,Manx Telecom Plc,Strongly Agree,Phil is clearly dedicated to his role and is a superb instructor.,Strongly Agree,Phil is clearly dedicated to his role and is a superb instructor.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Neither,,Disagree,,,None!,Yes,,Strongly Agree,,,,,     Phil Aird      ,Enfield ,Perimeta SBC Accelerated Deployment ,Strongly Agree   
430,2/19/2016 5:28,2/19/2016 5:38,Pioneer Telephone Cooperative  ,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Twenty One or More Years,,Neither,,Strongly Agree,,12 to 23 months,,Yes,,Strongly Agree,,Yes,,"Jake Livingstone was friendly, upbeat and enthusiastic. He is a real asset to your company. I thoroughly enjoyed his teaching and methods.",  Jake Livingstone         ,Accession Meeting - Online ,CSR Provisioning ,Strongly Agree   
431,2/18/2016 23:10,2/18/2016 23:29,"comnet.co,.ltd,",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,,,One to Five Years,,Both IP and Telephony,,Agree,,Less than 3 months,,Yes,,,,Yes,,,        Laurence Carr   ,Other (please specify) AIS Training Tower In Bangkok thailand,Other (please specify) Perimeta Advanced , Agree  
432,2/18/2016 23:10,2/18/2016 23:28,AWN,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,One to Five Years,,IP,,Disagree,,Less than 3 months,Never use Metaswitch equipment.,No,,Agree,,Yes,,I'd like to learn about monitor alarm. for NOC.,        Laurence Carr   ,On-site at my Company Location ,Other (please specify) Perimeta Advanced, Agree  
433,2/18/2016 23:10,2/18/2016 23:28,AWN,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,One to Five Years,,IP,,Agree,,Less than 3 months,,No,,Agree,,Yes,,Thank you For New experience,        Laurence Carr   ,On-site at my Company Location ,Other (please specify) Perimeta Advanced, Agree  
434,2/18/2016 23:09,2/18/2016 23:28,AWN,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,One to Five Years,,Telephony,,Disagree,,Less than 3 months,Not have experience with Metaswitch,No,,Agree,,Yes,,I would Like LAB Test,        Laurence Carr   ,On-site at my Company Location ,Other (please specify) Perimeta Advanced, Agree  
